data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
6709593,8,ALB607,607,12/30/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Labour Group (Albania); Alliance for Protection of the National Theater,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On 30 December, actors and members of the Alliance for Protection of the National theater held a protest in Tirana, demanding information regarding the tender for demolition of the theater. [size=no report]",0,1578510534,ALB
6709844,8,ALB608,608,12/28/2019,2019,1,Protests,Peaceful protest,Protesters (Bosnia and Herzegovina),Orthodox Christian Group (Bosnia and Herzegovina),6,,,0,60,Europe,Albania,Korce,Pogradec,,Trebinje,40.9133,20.5531,1,Nezavisne Novine,Regional,"On 28 December, a protest was held in Trebinje, Bosnia and Herzegovina near the Montenegrin border against the new Religious Freedom Law passed in Montenegro. They were joined by the city's mayor. The law is primarily opposed by (Serbian) Orthodox Christians. [size=no report]",0,1578510534,ALB
6709751,8,ALB606,606,12/28/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Durres,Kruje,,Kruje,41.5092,19.7928,1,Koha Jone,National,"On 28 December, residents of Thumana held a protest in front of the Kruje municipality, refusing to receive aid for the November 26 earthquake and deeming the amount per person to be very small. [size=no report]",0,1578510534,ALB
6709753,8,ALB605,605,12/24/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Labour Group (Albania),6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Koha Jone,National,"On 24 December, workers in the oil industry held a protest in front of the Ministry of Energy in Tirana, demanding their salaries overdue for 3 months and 8 months of unpaid insurance. [size=no report]",0,1578510534,ALB
6709266,8,ALB604,604,12/21/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News; Exit Albania,National,"On 21 December, Albanians gathered outside the Prime Minister's Office in Tirana to protest the third meeting of 'Mini Schengen' initiative between Balkan leaders, and in particular Serbia's president Alexandar Vucic's presence in Tirana. They denounced Vucic's denial of massacres committed by the Serbian regime of Slobodan Milosevic, and the fact that Vucic was minister of Information when massacres took place. [size=no report]",0,1578510533,ALB
6709699,8,ALB602,602,12/20/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Exit Albania,National,"On 20 December, Albanians gathered outside their Prime Minister's Office in Tirana to protest the third meeting of 'Mini Schengen' initiative between Balkan leaders, and in particular Serbia's president Alexandar Vucic's presence in Tirana. They denounced Vucic's denial of massacres committed by the Serbian regime of Slobodan Milosevic, and the fact that Vucic was minister of Information when massacres took place. [size=no report]",0,1578510534,ALB
6709752,8,ALB603,603,12/20/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Vore,,Vore,41.3908,19.655,1,Koha Jone,National,"On 20 December, hundreds of citizens of Vore held a protest in Vore Square, saying they had not received enough state support for their damaged homes by earthquake of November 26. [size=hundreds]",0,1578510534,ALB
6709265,8,ALB601,601,12/19/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Students (Albania),6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News; Exit Albania,National,"On 19 December, around 20 members of Resistenza Rinore, a student youth group, protested outside Prime Minister Edi Rama's office against the 'anti-defamation package' passed by Parliament last night. They placed television sets on the ground and handcuffs on the screens and labels with the word 'fine' on them, in reference to the large financial penalties that can be imposed on journalists and online media portals. [size=no report]",0,1578510533,ALB
6709264,8,ALB600,600,12/18/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Journalists (Albania),6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News; Exit Albania,National,"On 18 December, hundreds of journalists and civil activists held a protest in Skopje against the government's anti-defamation package, which if passed by the Socialist government, would restrict media freedom and freedom of speech. [size=hundreds]",0,1578510533,ALB
6710356,8,ALB599,599,12/17/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Labour Group (North Macedonia),6,,,0,60,Europe,Albania,Fier,Fier,,Fier,40.7239,19.5561,1,Radio and Televizioni Shqiptar,National,"On 17 December, employees of the Ballsh Oil Processing Plant held a protest outside the Fier District Prefecture, demanding government to held them receive their two-month overdue salaries. [size=no report]",0,1578510535,ALB
6710358,8,ALB598,598,12/17/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Labour Group (North Macedonia),6,,,0,60,Europe,Albania,Fier,Mallakaster,,Ballsh,40.5989,19.7347,1,Radio and Televizioni Shqiptar,National,"On 17 December, employees of the Ballsh Oil Processing Plant held a protest outside the premises of the plant in Ballsh, demanding their two-month overdue salaries. [size=no report]",0,1578510535,ALB
6710355,8,ALB597,597,12/16/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Labour Group (North Macedonia),6,,,0,60,Europe,Albania,Fier,Fier,,Fier,40.7239,19.5561,1,Radio and Televizioni Shqiptar,National,"On 16 December, employees of the Ballsh Oil Processing Plant held a protest outside the Fier District Prefecture, demanding government to held them receive their two-month overdue salaries. [size=no report]",0,1578510535,ALB
6710357,8,ALB596,596,12/16/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Labour Group (North Macedonia),6,,,0,60,Europe,Albania,Fier,Mallakaster,,Ballsh,40.5989,19.7347,1,Radio and Televizioni Shqiptar,National,"On 16 December, employees of the Ballsh Oil Processing Plant held a protest outside the premises of the plant in Ballsh, demanding their two-month overdue salaries. [size=no report]",0,1578510535,ALB
6687150,8,ALB595,595,12/14/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Radio and Televizioni Shqiptar,National,"On 14 December, dozens of Tirana citizens held a silent protest and lit candles in front of the General Prosecutor's Office, demanding justice for the victims of the November 26 earthquake. [size=dozens]",0,1576855194,ALB
6688867,8,ALB594,594,12/10/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),PD: Democratic Party of Albania,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Koha Jone,National,"On 10 December, members of the Democratic Party held a protest in front of the Tirana Court, demanding a fair and transparent trial for Ervin Saliani, who was charged with felony against the brother of former Interior Minister Fatmir Xhafaj. [size=no report]",0,1576855199,ALB
6689257,8,ALB593,593,12/9/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On 9 December, parents of pupils from Emin Duraku school in Tirana held a protest against their children attending school in the current building before a safety certificate has been issued after the 26 November earthquake. [size=no report]",0,1576855200,ALB
7000570,8,ALB591,591,11/12/2019,2019,1,Riots,Violent demonstration,Rioters (Albania),,5,Police Forces of Albania (2013-),,1,15,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News; Exit Albania; BBC News,National-Regional,"On 12 November, residents of the Astir area held a demonstration in Tirana against the New Ring Road, after authorities started demolishing 33 homes. They threw Molotov cocktails and rocks and clashed with police, who used tear gas to disperse them. At least 12 rioters and police officers were hospitalized with injuries. [size=at least 12]",0,1585075529,ALB
6702020,8,ALB592,592,11/10/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On 10 November, residents of the Astir area held a protest in front of a Criminal Court in Tirana against the New Ring Road project and their potential displacement and demanded the release of a protester, who was put under house arrest. [size=no report]",0,1576855245,ALB
6702657,8,ALB589,589,11/9/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Vlore,Sarande,,Sarande,39.8756,20.0053,1,Koha Jone,National,"On 9 November, residents and members of civil society have gathered today in front of the Sarande Beach in the town of Sarande to oppose the work being done to level the beach to the promenade using gravel. [size=no report]",0,1576855247,ALB
6338622,8,ALB587,587,11/7/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Diber,Mat,,Zall Gjocaj,41.7411,20.1521,1,Albanian Daily News,National,"On 7 November, residents of Mat held a protest in Zall Gjocaj against the construction of a hydropower plant, saying that the new project puts at risk their safety and land. [size=no report]",0,1573586486,ALB
6338376,8,ALB588,588,11/7/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Farmers (Albania),6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Koha Jone; Albanian Daily News; Radio and Televizioni Shqiptar,National,"On 7 November, Mykeze farmers staged a protest outside the Ministry of Agriculture and Rural Development in Tirana, complaining for the lack of market for their produce, which forced them to throw it away. [size=no report]",0,1573586485,ALB
6338725,8,ALB590,590,11/7/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Students (Albania); Teachers (Albania),6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Koha Jone,National,"On 7 November, students and professors of the Faculty of Arts held a protest in front of the Ministry of Education, Science and Technology in Tirana, where they demanded to be considered for scholarships, as their faculty was left out of scholarship competitions from the ministry. [size=no report]",0,1573586486,ALB
6338724,8,ALB585,585,11/5/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Vlore,Vlore,,Orikum,40.3253,19.4714,2,Koha Jone,National,"On 5 November, residents of Orikum, Radhima and Dukati protested on the coast of Vlore against Vlora's coastal development project, for which they were not consulted. [size=no report]",0,1573586486,ALB
6338727,8,ALB584,584,11/5/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Students (Albania); Teachers (Albania),6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Koha Jone,National,"On 5 November, students and lecturers of the Faculty of Economics gathered in front of their faculty in Tirana, demanding that police should take action against an incident of non-students entering an auditorium and clashing with students the day before. [size=no report]",0,1573586486,ALB
6338947,8,ALB586,586,11/3/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),PD: Democratic Party of Albania,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Radio and Televizioni Shqiptar,National,"On 3 November, residents of the Astir area, supported by the Democratic Party, protested in Tirana against the New Ring Road in the presence of police, marking their one year anniversary of protests. [size=no report]",0,1573586487,ALB
7000569,8,ALB583,583,11/2/2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Albania),,3,Civilians (Albania),Government of Albania (2013-); Lawyers (Albania),7,37,Europe,Albania,Durres,Durres,,Durres,41.3231,19.4414,1,Albanian Daily News; Exit Albania,National,"On 2 November, unidentified assailants fired shots at the car of the public prosecutor of Durres while driving at Shkozet overpass in Durres. The prosecutor and other passengers sustained non-life threatening injuries. According to Exit Albania, the attack may be connected to recent criticism by Prime Minister Edi Rama on Ndoja on October 9. [size=no report]",0,1585075529,ALB
6332477,8,ALB581,581,11/1/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Women (Albania),6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News; Koha Jone; Tirana Times,National,"On 1 November, women protesters entered the premises of Media Freedom Forum taking place in Tirana and held placards against OSCE Ambassador Bernd Borchardt for his disrespectful gesture towards protesters from the Astir area and demanded that he leaves Albania. [size=no report]",0,1572984842,ALB
6332751,8,ALB577,577,10/31/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Protesters (Egypt); Romani Ethnic Group (Albania),6,,,0,60,Europe,Albania,Gjirokaster,Gjirokaster,,Gjirokaster,40.0758,20.1389,1,Koha Jone,National,"On 31 October, Roma and Egyptian minorities held a protest ahead of the Gjirokaster Municipal Council meeting in Gjirokaster, discontent that the council and the municipality did not protect them from discrimination. [size=no report]",0,1572984867,ALB
6332633,8,ALB582,582,10/31/2019,2019,1,Riots,Mob violence,Rioters (Albania),,5,Civilians (Albania),Private Security Forces (Albania); Labour Group (Albania),7,57,Europe,Albania,Lezhe,Mirdite,,Rreshen,41.7675,19.8756,2,Albanian Daily News,National,"On 31 October, villagers beat up two guards of construction company Shperdhaza and damaged four company vehicles in Mirdite district, opposing the construction of a hydropower plant in the area. [size=no report]",0,1572984867,ALB
6332474,8,ALB578,578,10/30/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Farmers (Albania),6,,,0,60,Europe,Albania,Fier,Lushnje,,Lushnje,40.9419,19.705,1,Albanian Daily News; Koha Jone,National,"On 30 October, farmers blocked a road in Lushnje and dumped their tomato produce on the road, protesting high production costs and low market prices and demanding government assistance. [size=no report]",0,1572984839,ALB
6332475,8,ALB579,579,10/29/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Students (Albania); Teachers (Albania),6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News; Exit Albania,National,"On 29 October, students and professors from the Natural Science Faculty held a protest march in Tirana against ownership transfer of their Botanic Garden. [size=no report]",0,1572984840,ALB
6332476,8,ALB580,580,10/28/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Koha Jone; Albanian Daily News,National,"On 28 October, residents of the Astir area held a protest outside the Court of Appeal in Tirana, wearing duct tape and chains, demanding the release of three imprisoned protesters. [size=no report]",0,1572984841,ALB
7000567,8,ALB575,575,10/26/2019,2019,1,Riots,Violent demonstration,Rioters (Albania),,5,Police Forces of Albania (2013-),,1,15,Europe,Albania,Diber,Mat,,Zall Gjocaj,41.7411,20.1521,1,Koha Jone; Albanian Daily News,National,"On 26 October, residents of Zall Gjocaj village in Mat clashed with police, while demonstrating against the construction of a hydroelectric power station, worried they will not have sufficient water supply. [size=no report]",0,1585075529,ALB
